stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
1800WK31901,mantajpt,"Astley, adj Chaddock Lane/East Lancs Road",53.50460,-2.43345,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31901
1800WK31911,mantajpw,"Astley, o/s Chaddock Lane/Chaddock Hall",53.50479,-2.43614,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31911
1800WK31921,mantajta,"Astley, opp Chaddock Lane/Chaddock Hall",53.50475,-2.43686,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31921
1800WK31931,mantajtd,"Astley, nr Chaddock Lane/Kennedy Road",53.50397,-2.44171,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31931
1800WK31941,mantajtg,"Astley, before Chaddock Lane/Kennedy Road",53.50360,-2.44214,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31941
1800WK31951,mantajtj,"Astley, Manchester Road/Cross Hillock (E-bound)",53.50244,-2.44742,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31951
1800WK31961,mantajtm,"Astley, nr Manchester Road/Cross Hillock",53.50231,-2.44793,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31961
1800WK31971,mantajtp,"Astley, nr Chaddock Lane/Wallwork Road",53.50277,-2.44483,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31971
1800WK31981,mantajtw,"Astley, opp Chaddock Lane/Wallwork Road",53.50290,-2.44462,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK31981
1800WK32001,mantajwa,"Astley, nr Manchester Road/Astley Straits",53.50162,-2.45344,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32001
1800WK32011,mantajwd,"Astley, Higher Green Lane/Cross Hillock (S-bound)",53.50167,-2.44822,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32011
1800WK32021,mantajwg,"Astley, nr Higher Green Lane/Cross Hillock",53.50153,-2.44834,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32021
1800WK32031,mantajwj,"Astley, before Higher Green Lane/Manor Road",53.50019,-2.44850,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32031
1800WK32041,mantajwm,"Astley, after Higher Green Lane/Manor Road",53.50014,-2.44839,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32041
1800WK32051,mantajwp,"Higher Green, before Higher Green Lane/Ellesmere Street",53.49809,-2.44828,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32051
1800WK32061,mantajwt,"Higher Green, opp Higher Green Lane/Ellesmere Street",53.49786,-2.44835,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32061
1800WK32071,mantamad,"Higher Green, o/s Higher Green Lane/Mining Museum",53.49555,-2.44867,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32071
1800WK32081,mantamag,"Higher Green, opp Higher Green Lane/Mining Museum",53.49530,-2.44887,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32081
1800WK32091,mantamaj,"Higher Green, nr Peel Lane/Higher Green Lane",53.49398,-2.44949,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32091
1800WK32101,mantamam,"Higher Green, nr First Avenue/Higher Green",53.49403,-2.45016,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32101
1800WK32111,mantamap,"Blackmoor, Manchester Road/Miners Arms (Stop C)",53.49950,-2.45978,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32111
1800WK32121,mantamat,"Blackmoor, Manchester Road/Miners Arms (Stop D)",53.49920,-2.45994,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32121
1800WK32131,mantamaw,"Blackmoor, opp Manchester Road/St Ambrose",53.49611,-2.46178,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32131
1800WK32141,mantamda,"Town Lane, opp Manchester Road/St Mary's High School",53.49490,-2.46305,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32141
1800WK32151,mantamdg,"Town Lane, o/s Manchester Road/St Mary's High School",53.49504,-2.46315,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32151
1800WK32161,mantamdj,"Town Lane, opp Manchester Road/Hadbutt Lane",53.49417,-2.46978,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32161
1800WK32171,mantamdm,"Marsland Green, opp Manchester Road/Leigh Cemetery",53.49302,-2.48057,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32171
1800WK32181,mantamdp,"Marsland Green, o/s Manchester Road/Leigh Cemetery",53.49317,-2.48149,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32181
1800WK32431,mantamgj,"Howe Bridge, before Leigh Road/Caton Drive",53.51357,-2.50980,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32431
1800WK32441,mantamgm,"Howe Bridge, before Leigh Road/Hansom Drive",53.51279,-2.51079,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32441
1800WK32451,mantamgp,"Howe Bridge, opp Leigh Road/Old Hall Mill Lane",53.51132,-2.51199,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32451
1800WK32461,mantamgt,"Howe Bridge, nr Leigh Road/Old Hall Mill Lane",53.51099,-2.51223,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32461
1800WK32471,mantamgw,"Lilford, nr Leigh Road/Newhaven Avenue",53.50928,-2.51612,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32471
1800WK32481,mantamja,"Lilford, just before Leigh Road/Newhaven Avenue",53.50953,-2.51574,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32481
1800WK32491,mantamjd,"Lilford, nr Leigh Road/Westbourne Avenue",53.50827,-2.51844,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32491
1800WK32501,mantamjg,"Lilford, opp Leigh Road/Westbourne Avenue",53.50696,-2.51841,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32501
1800WK32511,mantamjm,"Lilford, opp Leigh Road/Carrington Street",53.50597,-2.51849,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32511
1800WK32521,mantamjp,"Lilford, before Leigh Road/Kirkhall Lane",53.50480,-2.51807,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32521
1800WK32541,mantamjw,"Hindley, o/s Long Lane/Hollins School",53.53138,-2.55520,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32541
1800WK32551,mantampd,"Castle Hill, after Hollins Road/Long Lane",53.53341,-2.55535,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32551
1800WK32561,mantampj,"Castle Hill, after Hollins Road/Dalkeith Road",53.53345,-2.55758,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32561
1800WK32581,mantampt,"Castle Hill, before Long Lane/Sandy Lane",53.53399,-2.55430,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32581
1800WK32591,mantamta,"Castle Hill, nr Sandy Lane/Broadway",53.53698,-2.55709,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32591
1800WK32601,mantamtd,"Castle Hill, nr Sandy Lane/Sandy Way",53.53790,-2.56137,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32601
1800WK32611,mantamtg,"Castle Hill, nr Sandy Lane/Sandy Way",53.53816,-2.56170,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32611
1800WK32661,mantamwa,"Castle Hill, just after Lancaster Road/Claremont Avenue",53.53382,-2.56100,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32661
1800WK32671,mantamwd,"Castle Hill, after Lancaster Road/Claremont Avenue",53.53372,-2.56033,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32671
1800WK32691,mantamwj,"Castle Hill, before Broadway/Sussex Close",53.53567,-2.55734,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32691
1800WK32701,mantamwm,"Castle Hill, opp Broadway/Sussex Close",53.53558,-2.55787,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32701
1800WK32711,mantamwp,"Castle Hill, after Broadway/Brookdale Road",53.53439,-2.55921,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32711
1800WK32721,mantamwt,"Castle Hill, nr Broadway/Hollins Road",53.53421,-2.55913,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32721
1800WK32731,mantapad,"Castle Hill, nr Lancaster Road/Borsdane Road",53.53522,-2.56533,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32731
1800WK32741,mantapag,"Castle Hill, adj Lancaster Road/Borsdane Ave",53.53509,-2.56521,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32741
1800WK32751,mantapaj,"Castle Hill, before Lancaster Road/Exeter Road",53.53583,-2.56837,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32751
1800WK32761,mantapam,"Hindley, o/s Lancaster Road/Ellesmere Inn",53.53643,-2.57181,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32761
1800WK32771,mantapap,"Hindley, nr Lancaster Road/Ellesmere Inn",53.53654,-2.57196,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32771
1800WK32781,mantapat,"Hindley, opp Market Street/St John's Church",53.53677,-2.57679,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32781
1800WK32791,mantapaw,"Hindley, nr Market Street/St John's Church",53.53593,-2.57737,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32791
1800WK32801,mantapda,"Hindley, Market Street/Chapel Street (Stop H)",53.53548,-2.57796,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32801
1800WK32811,mantapdg,"Hindley, Market Street/Albert Street (Stop G)",53.53478,-2.57936,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32811
1800WK32931,mantapgm,"Hindley, opp Castle Hill Road/Police Station",53.53725,-2.57204,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32931
1800WK32941,mantapgp,"Hindley, o/s Castle Hill Road/Police Station",53.53714,-2.57198,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32941
1800WK32951,mantapgt,"Castle Hill, opp Castle Hill Road/Close Street",53.53989,-2.56707,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32951
1800WK32961,mantapgw,"Castle Hill, after Castle Hill Road/Sandy Lane",53.54004,-2.56611,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32961
1800WK32971,mantapja,"Castle Hill, o/s Castle Hill Road/Hindley Cemetery",53.54098,-2.56293,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32971
1800WK32981,mantapjd,"Castle Hill, opp Castle Hill Road/Hindley Cemetery",53.54077,-2.56343,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK32981
1800WK33451,mantapmp,"Aspull, o/s Bolton Road/St Elizabeth's Church",53.56396,-2.57565,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33451
1800WK33471,mantapmw,"Aspull, nr Bolton Road/St Elizabeth's Church",53.56330,-2.57326,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33471
1800WK33561,mantapta,"Aspull, opp Bolton Road/Gerrard Arms",53.56286,-2.56300,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33561
1800WK33571,mantaptd,"Aspull, o/s Bolton Road/Gerrard Arms",53.56294,-2.56300,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33571
1800WK33581,mantaptg,"Aspull, opp Bolton Road/Hope Street",53.56263,-2.56586,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33581
1800WK33591,mantaptj,"Aspull, after Bolton Road/Hope Street",53.56247,-2.56705,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33591
1800WK33601,mantaptm,"Aspull, just before Bolton Road/Hare and Hounds",53.56258,-2.56965,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33601
1800WK33611,mantaptp,"Aspull, nr Bolton Road/Hare and Hounds",53.56253,-2.57020,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33611
1800WK33621,mantaptw,"Aspull, opp Bolton Road/Simms Square",53.56459,-2.57703,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33621
1800WK33631,mantapwa,"Aspull, nr Bolton Road/Simms Square",53.56465,-2.57738,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33631
1800WK33641,mantapwd,"Aspull, nr Bolton Road/Aspull Common",53.56676,-2.58233,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33641
1800WK33651,mantapwg,"Aspull, Bolton Road/Aspull Common (NW-bound)",53.56616,-2.58115,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33651
1800WK33661,mantapwj,"Aspull, Finger Post (Stop C)",53.56767,-2.58553,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33661
1800WK33681,mantapwp,"Aspull, opp Wigan Road/Holly Road",53.56661,-2.59217,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33681
1800WK33701,mantatad,"New Springs, after Wigan Road/Higher Lane",53.56348,-2.59723,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33701
1800WK33711,mantatag,"New Springs, opp Wigan Road/Higher Lane",53.56312,-2.59744,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33711
1800WK33721,mantataj,"New Springs, after Wigan Road/Woodfield Street",53.56014,-2.59987,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33721
1800WK33731,mantatam,"New Springs, before Wigan Road/Woodfield Street",53.56030,-2.59982,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33731
1800WK33741,mantatap,"New Springs, nr Wigan Road/Cale Lane",53.55868,-2.60422,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33741
1800WK33751,mantatat,"New Springs, nr Wigan Road/Crown Hotel",53.55928,-2.60305,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33751
1800WK33761,mantataw,"New Springs, nr Cale Lane/Ashbourne Avenue",53.55741,-2.60234,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33761
1800WK33781,mantatdg,"New Springs, before Cale Lane/Ash Lane",53.55677,-2.60058,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33781
1800WK33821,mantatdt,"Aspull, Finger Post (Stop B)",53.56814,-2.58581,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33821
1800WK33831,mantatdw,"Aspull, after Haigh Road/Holly Road",53.57123,-2.58792,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33831
1800WK33841,mantatga,"Aspull, just before Haigh Road/ Holly Road",53.57113,-2.58771,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK33841
1800WK34191,mantatgt,"Aspull, nr Scot Lane/Scot Lane Farm",53.57266,-2.57636,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK34191
1800WK34211,mantatgw,"Aspull, o/s Scot Lane/British Legion Club",53.57137,-2.58114,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK34211
1800WK35111,mantatja,"Lilford, nr Leigh Road/Kirkhall Lane",53.50374,-2.51820,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35111
1800WK35121,mantatjd,"Lilford, nr Leigh Road/Chadwick Street",53.50201,-2.51830,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35121
1800WK35131,mantatjg,"Lilford, opp Leigh Road/Chadwick Street",53.50165,-2.51833,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35131
1800WK35141,mantatjm,"Leigh, just before Leigh Road/The Avenue",53.49924,-2.51905,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35141
1800WK35161,mantatjp,"Leigh, Market Place/The Avenue (N-bound)",53.49820,-2.51912,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35161
1800WK35171,mantatjt,"Leigh, opp Market Place/The Avenue",53.49832,-2.51913,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35171
1800WK35181,mantatjw,"Leigh, nr Market Street/Leigh Town Hall",53.49685,-2.51892,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35181
1800WK35191,mantatma,"Leigh, o/s Market Street/Leigh Town Hall",53.49702,-2.51903,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35191
1800WK35201,mantatmd,"Leigh, nr Market Street/Railway Road",53.49676,-2.51914,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35201
1800WK35221,mantatmg,"Leigh, King St/Leigh Bus Station (Stop M)",53.49556,-2.51927,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35221
1800WK35371,mantatmj,"Leigh, o/s St Helens Road/Pennington House",53.49207,-2.52145,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35371
1800WK35381,mantatmp,"Leigh, opp St Helens Road/Pennington House",53.49195,-2.52132,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35381
1800WK35391,mantatmt,"Leigh, o/s Twist Lane/Aldi",53.49509,-2.52135,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35391
1800WK35401,mantatmw,"Firs Lane, nr Twist Lane/Leigh Miners Club",53.49626,-2.52654,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35401
1800WK35411,mantatpa,"Firs Lane, before Findlay Street/Railway Road",53.49771,-2.52666,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35411
1800WK35421,mantatpd,"Leigh, after Railway Road/Bengal Street",53.49705,-2.52120,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35421
1800WK35461,mantatpm,"Leigh, nr Lord Street/Brown Street",53.49636,-2.51228,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35461
1800WK35471,mantatpt,"Leigh, before Lord Street/Silk Street",53.49713,-2.51648,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35471
1800WK35481,mantatpw,"Leigh, nr Lord Street/Leigh Town Hall",53.49735,-2.51817,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35481
1800WK35491,mantatwa,"Leigh, opp The Avenue/Leigh Road",53.49893,-2.51873,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35491
1800WK35501,mantatwd,"Leigh, nr The Avenue/Leigh Road",53.49922,-2.51851,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35501
1800WK35521,mantatwj,"Lilford, before Kirkhall Lane/Leigh Road",53.50443,-2.51907,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35521
1800WK35531,mantatwm,"Lilford, before Kirkhall Lane/Gordon Street",53.50423,-2.51976,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35531
1800WK35541,mantatwp,"Kirkhall Lane, after Kirkhall Lane/Linden Grove",53.50528,-2.52370,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35541
1800WK35551,mantatwt,"Kirkhall Lane, opp Kirkhall Lane/Linden Grove",53.50553,-2.52409,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35551
1800WK35561,mantawad,"Westleigh, after Kirkhall Lane/Westbourne Avenue",53.50733,-2.52530,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35561
1800WK35571,mantawag,"Westleigh, opp Kirkhall Lane/Westbourne Avenue",53.50740,-2.52556,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35571
1800WK35581,mantawaj,"Westleigh, after Westleigh Lane/School Street",53.51087,-2.52574,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35581
1800WK35591,mantawam,"Westleigh, before Westleigh Lane/School Street",53.51112,-2.52603,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800WK35591
